year,topic_0_words,file_name
2013.0,"[('rules', 0.0043143635), ('finance', 0.0033163005), ('recruitment', 0.0032917554), ('economic', 0.002652537), ('group', 0.0026285553), ('deficit', 0.0025625946)]",lsd_0205_1_xiii_2013
2013.0,"[('percent', 0.011529549), ('tax', 0.008010732), ('duty', 0.004549068), ('investment', 0.004411282), ('plan', 0.0040853843), ('development', 0.0039943317), ('scheme', 0.0032517484)]",lsd_0205_1_xiii_2013
2013.0,"[('land', 0.032888215), ('acquisition', 0.011991833), ('private', 0.0049810545), ('compensation', 0.0047193365), ('resettlement', 0.004626814)]",lsd_0205_1_xiii_2013
2013.0,"[('relating', 0.008309426), ('motion', 0.008276332), ('finance', 0.007461525), ('chidambaram', 0.0066851713), ('rule', 0.0062252856)]",lsd_0205_1_xiii_2013
2013.0,"[('rules', 0.01560711), ('group', 0.009981899), ('border', 0.008444622), ('institute', 0.00837359), ('indotibetan', 0.008152582)]",lsd_0205_1_xiii_2013
2013.0,"[('railway', 0.0071253343), ('development', 0.0048640845), ('tamil', 0.0048488323), ('coal', 0.004624716), ('mvi', 0.0044010384), ('medicines', 0.0040065)]",lsd_0205_1_xiii_2013
2013.0,"[('pakistan', 0.0030795126), ('scheduled', 0.0030661647), ('development', 0.0024454494), ('securities', 0.0023651684), ('stood', 0.002333573)]",lsd_0205_1_xiii_2013
2013.0,"[('food', 0.013682586), ('security', 0.0044478504), ('grains', 0.0040982305), ('management', 0.0038729296), ('moving', 0.0037095838), ('population', 0.0030767256), ('ram', 0.0029212246)]",lsd_0205_1_xiii_2013
2013.0,"[('gadhvi', 0.018916024), ('memberwise', 0.01181865)]",lsd_0205_1_xiii_2013
2013.0,"[('department', 0.006847798), ('kendriya', 0.0050962386), ('development', 0.0046622427), ('vidyalaya', 0.0044221226), ('project', 0.004287108), ('reasons', 0.0038827984)]",lsd_0205_1_xiii_2013
2013.0,"[('food', 0.010692697), ('railway', 0.0075396844), ('workers', 0.0057212925), ('rule', 0.005264917), ('examination', 0.005203266), ('rajya', 0.005115555), ('viswanathan', 0.0047836965)]",lsd_0205_1_xiii_2013
2013.0,"[('reasons', 0.010091764)]",lsd_0205_1_xiii_2013
2013.0,"[('land', 0.0052224947), ('tamil', 0.0050338213), ('scheduled', 0.004616144), ('development', 0.00458613), ('finance', 0.0037651274), ('employment', 0.0033467647), ('poor', 0.0031891135), ('affected', 0.0030778686), ('nalco', 0.002985233)]",lsd_0205_1_xiii_2013
2013.0,"[('pension', 0.009619237), ('authority', 0.0036177894), ('disaster', 0.0035826636), ('uttarakhand', 0.003027493), ('kjb', 0.0027151275), ('employment', 0.0027076069), ('scheme', 0.002496937)]",lsd_0205_1_xiii_2013
2013.0,"[('due', 0.0041935337), ('villages', 0.0039407755), ('sea', 0.0037665993), ('development', 0.0034885705)]",lsd_0205_1_xiii_2013
2013.0,"[('affairs', 0.0033620568), ('development', 0.0029917501), ('castes', 0.0024058507), ('bbdi', 0.0022107335), ('scheduled', 0.0021332898), ('reddy', 0.0019195644), ('back', 0.0018034766)]",lsd_0205_1_xiii_2013
2012.0,"[('land', 0.011001126), ('acquisition', 0.010264588), ('maintenance', 0.010127749), ('building', 0.008443878), ('operation', 0.008429335), ('management', 0.007971743), ('motion', 0.0071991202)]",lsd_0309_xi_2012
2012.0,"[('tax', 0.0060560456), ('medical', 0.005497165), ('finance', 0.004183717), ('management', 0.0032785367), ('building', 0.0030404578), ('health', 0.0027660434), ('land', 0.0027156065), ('operation', 0.0026980976), ('council', 0.0025910267)]",lsd_0309_xi_2012
2012.0,"[('along', 0.005336376), ('railway', 0.0049997093), ('development', 0.0047097458)]",lsd_0309_xi_2012
2012.0,"[('bank', 0.0052837087), ('drugs', 0.0042313333), ('company', 0.0041273236), ('xmbe', 0.0040448997), ('centre', 0.0032451304)]",lsd_0309_xi_2012
2012.0,"[('assam', 0.008751853), ('motion', 0.0034603938), ('nothing', 0.0027162787), ('illegal', 0.002700995), ('violence', 0.002617206), ('area', 0.0023734416), ('advani', 0.0023242398)]",lsd_0309_xi_2012
2012.0,"[('price', 0.0097288685), ('inflation', 0.009717129), ('rise', 0.0053128083), ('price', 0.005311882), ('food', 0.004909006), ('policy', 0.0035243852), ('production', 0.0028038423)]",lsd_0309_xi_2012
2012.0,"[('education', 0.014956109), ('children', 0.013059944), ('schools', 0.010611403), ('school', 0.0060375743), ('teachers', 0.0037652096), ('child', 0.003491783)]",lsd_0309_xi_2012
2012.0,"[('vnx', 0.0071820137), ('accreditation', 0.0050408794), ('education', 0.003089209), ('regard', 0.0030673342), ('land', 0.0028039862), ('motion', 0.0027673396), ('think', 0.0025612272)]",lsd_0309_xi_2012
2012.0,"[('bank', 0.0054943594), ('finance', 0.003955979), ('bank', 0.0033713286), ('matter', 0.0031254636), ('company', 0.0029074016), ('coconut', 0.0028084945), ('banking', 0.0027282564)]",lsd_0309_xi_2012
2012.0,"[('affairs', 0.0059895143), ('eastern', 0.005030237), ('train', 0.004749529), ('development', 0.0046724016), ('food', 0.004346788), ('railway', 0.0042437995)]",lsd_0309_xi_2012
2012.0,"[('development', 0.004463633), ('plan', 0.00233592), ('services', 0.002265824), ('scheme', 0.002209853), ('health', 0.002034827), ('growth', 0.0020318122), ('affairs', 0.0019528314), ('security', 0.0019157514), ('education', 0.0017593768), ('patel', 0.0017190495)]",lsd_0309_xi_2012
2012.0,"[('gujral', 0.027915569), ('inder', 0.010600104)]",lsd_0309_xi_2012
2012.0,"[('vbd', 0.008357638), ('shiksha', 0.008042984), ('institute', 0.0066796234), ('education', 0.005217223)]",lsd_0309_xi_2012
2012.0,"[('upa', 0.002786249), ('urban', 0.00248645), ('poor', 0.0024104388), ('west', 0.0024014553), ('scheme', 0.002322185), ('world', 0.0020872846)]",lsd_0309_xi_2012
2012.0,"[('railway', 0.0037034347), ('students', 0.002974225), ('education', 0.0029366214), ('pakistan', 0.002870706), ('mix', 0.002725447), ('nothing', 0.002643542), ('trials', 0.0025598782), ('saying', 0.002522721)]",lsd_0309_xi_2012
2012.0,"[('development', 0.0045733005), ('education', 0.0042281765), ('bbdi', 0.0022406732)]",lsd_0309_xi_2012
2012.0,"[('kceccl', 0.0029071858), ('bbq', 0.002796853)]",lsd_0309_xi_2012
2012.0,"[('scheduled', 0.008422447), ('community', 0.0074591646), ('tribes', 0.0071577057), ('karnataka', 0.0036904633), ('medara', 0.0034087414), ('building', 0.002807771), ('tamil', 0.0025412391)]",lsd_0309_xi_2012
2012.0,"[('maoist', 0.004331156), ('killed', 0.0037370734), ('xbd', 0.0034887716), ('acharia', 0.0029371618), ('poor', 0.0029124178), ('vmc', 0.0027672492), ('tribals', 0.0026702785), ('project', 0.0026611004), ('west', 0.0025587166)]",lsd_0309_xi_2012
2012.0,"[('jute', 0.0069626975), ('supplementary', 0.0028719087), ('tamil', 0.0024192214)]",lsd_0309_xi_2012
2012.0,"[('due', 0.0032515156), ('price', 0.0029171437), ('education', 0.0026567455), ('security', 0.002283991), ('poor', 0.0022283955), ('development', 0.002094319), ('power', 0.001969636)]",lsd_0309_xi_2012
2012.0,"[('scheduled', 0.0063258396), ('tribes', 0.0059253196), ('air', 0.005550912), ('community', 0.0051377146), ('airport', 0.0036719644), ('tribal', 0.003077984), ('dasgupta', 0.0025466892)]",lsd_0309_xi_2012
2012.0,"[('mix', 0.009161604), ('medical', 0.006634094), ('council', 0.0053365324), ('desert', 0.004641532), ('health', 0.0043115714), ('power', 0.0041144677), ('mci', 0.0035165318)]",lsd_0309_xi_2012
2012.0,"[('duty', 0.00847512), ('scheme', 0.0047141), ('tax', 0.004518499), ('customs', 0.0038545737), ('finance', 0.0029555499)]",lsd_0309_xi_2012
2012.0,"[('reservation', 0.0093295695), ('education', 0.0047030984), ('educational', 0.0045855734), ('institutions', 0.004422638), ('scheduled', 0.0038344976), ('power', 0.003456888)]",lsd_0309_xi_2012
2012.0,"[('deshmukh', 0.019275485), ('vilasrao', 0.010997056)]",lsd_0309_xi_2012
2012.0,"[('ganga', 0.008740335), ('railway', 0.0050361366), ('idbi', 0.0035681755), ('bank', 0.0030548796), ('employment', 0.00289181), ('railway', 0.0027935575), ('wage', 0.0027351866), ('rivers', 0.0027234906), ('property', 0.002592721)]",lsd_0309_xi_2012
2012.0,"[('chemical', 0.004206855), ('university', 0.004200412), ('university', 0.003763395), ('education', 0.0034350553), ('action', 0.0033753307), ('weapons', 0.0030590966)]",lsd_0309_xi_2012
2012.0,"[('railway', 0.0049528833), ('pakistan', 0.0040240637), ('development', 0.0035927852), ('kanyakumari', 0.0035452473)]",lsd_0309_xi_2012
2012.0,"[('bep', 0.009487429), ('karnataka', 0.006694443), ('bbd', 0.005658156), ('drought', 0.004098522)]",lsd_0309_xi_2012
2012.0,"[('amended', 0.006083182), ('company', 0.0057080397), ('banking', 0.004755333), ('bank', 0.0047315313), ('company', 0.004654787), ('bank', 0.0042441553)]",lsd_0309_xi_2012
2012.0,"[('university', 0.01588618), ('institute', 0.0110034235), ('thereon', 0.0062788185), ('centre', 0.005627089), ('audit', 0.0055028666)]",lsd_0309_xi_2012
2012.0,"[('auditor', 0.004146519), ('thereon', 0.0037424802)]",lsd_0309_xi_2012
2012.0,"[('affairs', 0.006663177), ('agriculture', 0.0058076736), ('railway', 0.0055600707), ('distribution', 0.0045868144), ('centre', 0.0045158644)]",lsd_0309_xi_2012
2012.0,"[('railway', 0.022533122), ('railway', 0.0062706377), ('train', 0.0053730747), ('train', 0.0044560144), ('station', 0.00395543), ('stations', 0.003582213), ('passenger', 0.0033557038), ('project', 0.0032873843)]",lsd_0309_xi_2012
2012.0,"[('land', 0.0045036683), ('management', 0.004137186), ('institute', 0.0037165605), ('operation', 0.0035290055), ('building', 0.0034342182), ('youth', 0.0030246237), ('nothing', 0.0029477414)]",lsd_0309_xi_2012
2012.0,"[('road', 0.0064266706), ('agriculture', 0.0052115954), ('bengal', 0.0049245735), ('axas', 0.0044151987), ('agriculture', 0.0043962807)]",lsd_0309_xi_2012
2012.0,"[('finance', 0.0039269254), ('railway', 0.0030976844), ('railway', 0.0028263838), ('areas', 0.0025545235), ('agriculture', 0.002476752), ('much', 0.0022640065), ('kind', 0.0022525308)]",lsd_0309_xi_2012
2012.0,"[('certain', 0.0067603113), ('seeking', 0.005586039), ('amendments', 0.005544486)]",lsd_0309_xi_2012
2012.0,"[('region', 0.0022251962), ('uttar', 0.0021066489), ('power', 0.0020442344), ('affairs', 0.0020374933), ('patil', 0.002003251), ('commission', 0.0019326754), ('development', 0.0019184194), ('prasad', 0.0019172741)]",lsd_0309_xi_2012
2012.0,"[('power', 0.00868397), ('airport', 0.006158658), ('plants', 0.0057428814), ('petroleum', 0.005679156), ('odisha', 0.0046943505), ('natural', 0.004694282), ('medical', 0.004363259), ('setting', 0.0039911065), ('thermal', 0.0039046057)]",lsd_0309_xi_2012
2012.0,"[('bank', 0.014284481), ('gramin', 0.012347509), ('kshetriya', 0.009473379), ('development', 0.008944639), ('agriculture', 0.007996801), ('health', 0.007642176), ('family', 0.007413578), ('subsection', 0.0070915334)]",lsd_0309_xi_2012
2012.0,"[('lakshadweep', 0.0036381262), ('gujarat', 0.0034998686), ('matter', 0.0028356996), ('kerosene', 0.0027535348), ('menon', 0.002506672), ('kerala', 0.0024998386)]",lsd_0309_xi_2012
2012.0,"[('chemical', 0.015378482), ('action', 0.015144995), ('fertilizers', 0.014480622), ('bes', 0.009613212), ('department', 0.008827253)]",lsd_0309_xi_2012
2012.0,"[('aeb', 0.005264851), ('retail', 0.004163801), ('rule', 0.003183652), ('police', 0.0031340355), ('fdi', 0.0026873392), ('railway', 0.002630263), ('walmart', 0.0026207177), ('motion', 0.0025300903)]",lsd_0309_xi_2012
2012.0,"[('railway', 0.01570595), ('railway', 0.0065789693), ('train', 0.005928717), ('station', 0.0036595552), ('train', 0.003553022), ('chennai', 0.0027988034)]",lsd_0309_xi_2012
2012.0,"[('finance', 0.0046034846), ('ben', 0.004197451), ('rural', 0.0031827923), ('food', 0.0028828625), ('tax', 0.0028040572)]",lsd_0309_xi_2012
2012.0,"[('health', 0.008761074), ('bbd', 0.004834938), ('rural', 0.0038526505), ('medical', 0.0038041829), ('tamil', 0.0028372393), ('railway', 0.002639332), ('welfare', 0.00260729), ('doctors', 0.0026009418)]",lsd_0309_xi_2012
2012.0,"[('scheduled', 0.0061955997), ('coconut', 0.006172599), ('port', 0.005601984), ('tamil', 0.0055379476), ('trust', 0.0053899772), ('welfare', 0.005304368), ('price', 0.004576445), ('support', 0.0045733233), ('rule', 0.0042929472)]",lsd_0309_xi_2012
2012.0,"[('coal', 0.009680316), ('labour', 0.004963055), ('railway', 0.004850185), ('rules', 0.004746501), ('production', 0.0042637205), ('blocks', 0.0041010897)]",lsd_0309_xi_2012
2012.0,"[('power', 0.0051652063), ('urban', 0.0046960595), ('site', 0.004650172), ('roy', 0.004054776), ('order', 0.0036067185), ('affected', 0.0033605983), ('foreigners', 0.0033245967), ('action', 0.0033214444), ('nagpur', 0.0032884807)]",lsd_0309_xi_2012
2012.0,"[('development', 0.0061738286), ('railway', 0.0040336684), ('agriculture', 0.0039854953), ('cotton', 0.0037356066), ('seed', 0.0036140762)]",lsd_0309_xi_2012
2012.0,"[('children', 0.0057156063), ('affairs', 0.0039967443), ('norwegian', 0.0034883968), ('judicial', 0.0031918494)]",lsd_0309_xi_2012
2012.0,"[('laundering', 0.007699127), ('activities', 0.004912009), ('black', 0.0041171485), ('terrorist', 0.00362898), ('crime', 0.0036001506), ('prevention', 0.003418445), ('action', 0.0034169506)]",lsd_0309_xi_2012
2012.0,"[('amendments', 0.008417369), ('certain', 0.0076258644)]",lsd_0309_xi_2012
2012.0,"[('bank', 0.014546733), ('shiksha', 0.008787264), ('reasons', 0.008558749), ('madhyamik', 0.008223284)]",lsd_0309_xi_2012
2012.0,"[('urban', 0.01443955), ('development', 0.007979595), ('cities', 0.006304253), ('land', 0.0036617375), ('population', 0.0033305238), ('towns', 0.0031958576), ('poor', 0.0031057668)]",lsd_0309_xi_2012
2012.0,"[('affairs', 0.008172197), ('railway', 0.00660393)]",lsd_0309_xi_2012
2012.0,"[('bank', 0.00584859), ('certain', 0.0041394816), ('gramin', 0.004009035), ('uapa', 0.0034926282), ('amendments', 0.003066716)]",lsd_0309_xi_2012
2012.0,"[('intolerance', 0.003952433), ('education', 0.0038309603), ('tamil', 0.002690723), ('rule', 0.0023729785), ('land', 0.0022426308), ('salim', 0.0017922149)]",lsd_0309_xi_2012
2012.0,"[('reasons', 0.00782173), ('affairs', 0.0066842977), ('stage', 0.0066701435)]",lsd_0309_xi_2012
2012.0,"[('tax', 0.0055728643), ('finance', 0.0052652876), ('motion', 0.003844543), ('subsection', 0.0031426847)]",lsd_0309_xi_2012
2012.0,"[('railway', 0.02049541), ('railway', 0.0075997463), ('train', 0.0074081114), ('train', 0.004709146), ('station', 0.00426382), ('project', 0.00344307), ('passenger', 0.0026671435), ('honble', 0.0025763453)]",lsd_0309_xi_2012
2012.0,"[('reasons', 0.007293572), ('institute', 0.0060838293)]",lsd_0309_xi_2012
2012.0,"[('rajya', 0.0101344995), ('amendments', 0.0091223465), ('motion', 0.00800445)]",lsd_0309_xi_2012
2012.0,"[('trade', 0.006548782), ('growth', 0.0044472204), ('exports', 0.0037841855), ('relating', 0.0036381686), ('policy', 0.003614615), ('commerce', 0.0033312524), ('development', 0.0032955767)]",lsd_0309_xi_2012
2012.0,"[('fdi', 0.011719298), ('retail', 0.008535412), ('aeb', 0.007680141), ('foreign', 0.0037467196), ('trade', 0.0029609147), ('policy', 0.0024054132), ('company', 0.0023391969)]",lsd_0309_xi_2012
2012.0,"[('air', 0.004516538), ('aviation', 0.0034925493), ('drinking', 0.0030346862), ('department', 0.0027126297), ('aax', 0.002615872), ('airport', 0.0025600775), ('kerala', 0.0024223747), ('parliament', 0.002255587)]",lsd_0309_xi_2012
2012.0,"[('parliament', 0.014726564), ('beij', 0.0113861915), ('democracy', 0.011077986), ('nation', 0.0043688016), ('world', 0.0033912652)]",lsd_0309_xi_2012
2012.0,"[('workers', 0.006873433), ('labour', 0.0058206017), ('labourers', 0.0028724945), ('employment', 0.00246603), ('bengal', 0.002400001), ('gbe', 0.002341876), ('gurudas', 0.0021739777), ('west', 0.001837101), ('kumari', 0.001817497), ('beedi', 0.0017737566)]",lsd_0309_xi_2012
2012.0,"[('children', 0.005664828), ('sexual', 0.0035987697), ('development', 0.0035016453), ('child', 0.00315464), ('work', 0.0026663507)]",lsd_0309_xi_2012
2012.0,"[('tax', 0.005249187), ('finance', 0.004997551), ('agriculture', 0.0039454685), ('growth', 0.0037121347), ('food', 0.0036445577), ('education', 0.0030163717), ('poor', 0.0029402417), ('rural', 0.0026052657)]",lsd_0309_xi_2012
2012.0,"[('bbd', 0.004217814), ('motion', 0.0039323904), ('matters', 0.003686126)]",lsd_0309_xi_2012
2012.0,"[('police', 0.0076618236), ('home', 0.006059569), ('iben', 0.0038349405), ('security', 0.0028765423), ('border', 0.0027045337), ('think', 0.0023484246), ('forces', 0.0022122855), ('west', 0.0021728217), ('matter', 0.0020796047)]",lsd_0309_xi_2012
2012.0,"[('rajya', 0.0046781832), ('company', 0.0038907735), ('districts', 0.0038392516), ('action', 0.0036080447), ('gsr', 0.0034334955), ('coconut', 0.0032723004)]",lsd_0309_xi_2012
2012.0,"[('order', 0.005064692), ('ananth', 0.0050183646), ('imi', 0.0049538943), ('point', 0.0048454795), ('poor', 0.0046817525)]",lsd_0309_xi_2012
2010.0,"[('dharmapuri', 0.004551727), ('institute', 0.004107406)]",lsd_1012_2010
2010.0,"[('trust', 0.013807274), ('port', 0.010246206), ('chennai', 0.0056712655), ('pension', 0.0047535044), ('thereon', 0.004738423)]",lsd_1012_2010
2010.0,"[('railway', 0.0067671435), ('railway', 0.005387776), ('petroleum', 0.004594839)]",lsd_1012_2010
2010.0,"[('research', 0.011121834), ('centre', 0.008189341), ('population', 0.0073825163), ('regulations', 0.00734623)]",lsd_1012_2010
2010.0,"[('land', 0.013853406), ('building', 0.013460855), ('operation', 0.010492083), ('acquisition', 0.009890455), ('management', 0.009305024), ('maintenance', 0.008517085), ('court', 0.0085104415)]",lsd_1012_2010
2010.0,"[('institute', 0.0082653435), ('action', 0.00810585), ('research', 0.0073540593), ('council', 0.005215173)]",lsd_1012_2010
2010.0,"[('fertilizers', 0.014424504), ('thereon', 0.012029052), ('comments', 0.012005658), ('auditor', 0.011514812)]",lsd_1012_2010
2010.0,"[('institute', 0.01187171), ('technology', 0.010539125), ('development', 0.009901646)]",lsd_1012_2010
2015.0,"[('land', 0.0079017095), ('operation', 0.007879486), ('maintenance', 0.0075404695), ('acquisition', 0.007248735), ('management', 0.0064033517), ('building', 0.0063146735), ('rajasthan', 0.004286736)]",lsd_2802_16_iv_2015
2015.0,"[('ambedkar', 0.00503961), ('vxj', 0.0031557356), ('vmc', 0.0027969438), ('education', 0.0027554228), ('bbdi', 0.0026045402), ('beij', 0.0022854926)]",lsd_2802_16_iv_2015
2015.0,"[('ambedkar', 0.007004832), ('social', 0.0050933044), ('political', 0.0032438997), ('parliament', 0.0028402247), ('women', 0.0027978038), ('nation', 0.002793869)]",lsd_2802_16_iv_2015
2015.0,"[('development', 0.0039424947), ('nmh', 0.0029968887), ('launched', 0.002970799), ('areas', 0.0027198303), ('affairs', 0.0022806076), ('committed', 0.0021411004), ('scheme', 0.0018070432), ('tmbe', 0.0017398848)]",lsd_2802_16_iv_2015
2015.0,"[('land', 0.0030180938), ('odisha', 0.0026211445), ('kharge', 0.0020364206)]",lsd_2802_16_iv_2015
2015.0,"[('development', 0.003076392), ('scheme', 0.0028714174), ('vxj', 0.0027741694), ('programme', 0.0025346305), ('land', 0.0025291692), ('bep', 0.002419995), ('kerala', 0.0024123525), ('growth', 0.0022248672)]",lsd_2802_16_iv_2015
